ID,Link,Get link share
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/bui.hue.73307/posts/697476383999909
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/groups/467338726994913/permalink/730183740710409/
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/groups/467338726994913/permalink/730443384017778/
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/permalink.php?story_fbid=452366638667481&id=100016824465827
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/permalink.php?story_fbid=348378686026076&id=100025618432382
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/quoc.hai.10420/posts/826759924353664
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/permalink.php?story_fbid=413814886079627&id=100023533578715
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/permalink.php?story_fbid=454098805415740&id=100024468725410
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/chimnie.ho/posts/405611833322563
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/groups/467338726994913/permalink/730191687376281/
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/HuynhKimHai2/posts/1177735699054977
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/kythuu2001/posts/679082612549397
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/photo.php?fbid=2174702085916333&set=a.249434975109730&type=3
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/boy.sock.3154/posts/1174709092708074
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/kiet.the.359/posts/699076967528889
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/permalink.php?story_fbid=284385105804828&id=100027000220509
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/khanh.phongdeptrai/posts/658790371209132
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/groups/467338726994913/permalink/730165134045603/
0,https://www.facebook.com/permalink.php?story_fbid=2174720519247823&id=100001296888970,https://www.facebook.com/permalink.php?story_fbid=417664889048226&id=100024141563660
1,https://www.facebook.com/damphuonglinh.76/posts/10214158604308252,https://www.facebook.com/thithuthao.nguyen.75/posts/1250798378407135
1,https://www.facebook.com/damphuonglinh.76/posts/10214158604308252,https://www.facebook.com/nguyenthanh.tra.3154/posts/636276023511912
1,https://www.facebook.com/damphuonglinh.76/posts/10214158604308252,https://www.facebook.com/photo.php?fbid=10214158603908242&set=a.2143329831972&type=3
1,https://www.facebook.com/damphuonglinh.76/posts/10214158604308252,https://www.facebook.com/permalink.php?story_fbid=167914610888874&id=100030110093193
1,https://www.facebook.com/damphuonglinh.76/posts/10214158604308252,https://www.facebook.com/trucngan.lion/posts/2320681501510344
2,https://www.facebook.com/photo.php?fbid=2267441790174047&set=a.1382876075297294&type=3,https://www.facebook.com/photo.php?fbid=2267441790174047&set=a.1382876075297294&type=3
3,https://www.facebook.com/dang.thuy.289/posts/2334578129896894,https://www.facebook.com/photo.php?fbid=2334578093230231&set=a.447124361975623&type=3
3,https://www.facebook.com/dang.thuy.289/posts/2334578129896894,https://www.facebook.com/camnhungtran1311/posts/652569801859003
3,https://www.facebook.com/dang.thuy.289/posts/2334578129896894,https://www.facebook.com/vu.trinh.1992/posts/584320325386982
3,https://www.facebook.com/dang.thuy.289/posts/2334578129896894,https://www.facebook.com/permalink.php?story_fbid=573838429768745&id=100014277785335
3,https://www.facebook.com/dang.thuy.289/posts/2334578129896894,https://www.facebook.com/permalink.php?story_fbid=917358491929314&id=100009655144027
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=1001815440207455&id=100011370250033
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=610981426049873&id=100014140632626
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=2455125198107184&id=100008291824778
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=616712938804345&id=100013969329103
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=834371300236981&id=100009923558743
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/quangtinh.huynh.56/posts/620821888381886
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=1042560082799449&id=100011364005512
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=755779734824843&id=100011784693105
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=998729683849567&id=100011376334108
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/thihue.bui.7547/posts/603491716793420
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=1021818848208159&id=100011401596503
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/thixuyen.so.1/posts/637529443384888
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=1016348372087306&id=100011364578971
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/groups/1325407160914580/permalink/2034220820033207/
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=611385476022992&id=100014546345524
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/groups/752516158236144/permalink/1322745844546503/
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=739210179809756&id=100011623418501
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=748252325572850&id=100011642681569
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=776474939418841&id=100011690275347
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=751150141945500&id=100011515638159
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/thihue.luong.90475/posts/627248177745758
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=1017458428643337&id=100011375678579
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=617913325349142&id=100013914400325
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=1023072458080882&id=100011344126737
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=609652609503660&id=100013767783060
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=781658065567336&id=100011694484717
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/photo.php?fbid=2463523047025474&set=a.304156129628854&type=3
4,https://www.facebook.com/nnhungle/posts/2463525773691868,https://www.facebook.com/permalink.php?story_fbid=2381454988805384&id=100008227184325
